Contact_Type_Id,Contact_Notes,Date_of_Birth,Primary_Business_Unit_Id,Contact_Person,Company_UEN_Registration_No,Website_URL,First_Name,Company_City,NRIC_Number,Referrer_Email_Address,Secondary_Business_Unit_Id,Company_Id,UTM_Source,Do_Not_Call,Company_Address_Line_2,Managed_Contact,Postal_Code,Company_Website,Referrer_Address,Next_Activity_Date,Company_Linkedin_URL,Company_Owner,School_Attended,Cilos_Substage_Id,Company_Postal_Code,Company_Facebook,Secondary_Business_Acc_Mgr,Lead_Status,Career_Level,Salutation,Major,Facebook_Id,Current_Income_Yearly,Passport_Number,Company_Size_Category_Code,UTM_Campaign,Job_Classification,WhatsApp_Phone_Number,Primary_Business_Acc_Mgr,Marketing_Campaign_Id,Race_Id,Address_Line_1,Industry_Group,FIN_Number,Lifecycle_Stage,Agentic_Type_Id,Current_Designation,Sales_Region,Industry_Sector,Company_Phone,Annual_Revenue,EduCLaaS_Account_Manager_Name,Mobile_Phone_Number,Parent_Guardian_Contact_No,Company_SSIC,No_of_Work_Experience_Year,Last_Name,UTM_Medium,State_Region
a9522e9e-1868-44c3-a371-694080029d87,"Generated note 51. Generated note 51. Generated note 51. Generated note 51. Generated note 51. Generated note 51. Generated note 51. Generated note 51. Generated note 51. Generated note 51. ",2000-01-28,882a4d78-b33f-47ba-8bb3-6f9e3a6c6f16,"Manager 51",UEN51,https://company51.com,User51,"Kuala Lumpur",NRIC51,Value_Referrer_Email_Address_51,b6ccc319-d504-4e3e-bd99-733b68514849,24f68378-b920-4654-86b8-803a27b4433b,Direct,1,"Company Block 51",1,50000,https://company51.com,"Ref Address 51",2026-03-04,https://linkedin.com/company/51,"Owner 51","Test University 51",cb763fd3-09d7-4ece-8214-ecc9c3614836,50000,https://facebook.com/company51,Value_Secondary_Business_Acc_Mgr_51,Converted,Value_Career_Level_51,Ms,Engineering,e33131e6-23e6-4b87-bebb-d69e64f7e67c,97926,PASS51,Small,"Campaign 2",Marketing,0146293343,Value_Primary_Business_Acc_Mgr_51,50040dad-8f90-49db-abba-e98593d3691b,b485d5cb-4165-467c-a63c-c277a65310bc,"Street 51",Private,FIN51,Alumni,3cb8adc9-6175-4e17-9b56-e0c79d03641e,Lead,Value_Sales_Region_51,Value_Industry_Sector_51,031133399,271474,"Account Manager 51",0189149552,0125503769,SSIC51,5,Test51,Referral,KL
607c5628-18fc-4adc-85f4-dc70b7338270,"Generated note 52. Generated note 52. Generated note 52. Generated note 52. Generated note 52. Generated note 52. Generated note 52. Generated note 52. Generated note 52. Generated note 52. ",1986-08-24,4599b5ac-323e-4ad1-92cc-80b384fada9a,"Manager 52",UEN52,https://company52.com,User52,"Kuala Lumpur",NRIC52,Value_Referrer_Email_Address_52,ad8a14c8-1b55-4145-ade8-1051209eefd7,6cbbc3ec-6adb-4606-9c8b-5ef9e38bfe44,Google,0,"Company Block 52",0,50000,https://company52.com,"Ref Address 52",2026-03-04,https://linkedin.com/company/52,"Owner 52","Test University 52",9276e74d-9d6d-4103-bfba-54b53e271c3e,50000,https://facebook.com/company52,Value_Secondary_Business_Acc_Mgr_52,New,Value_Career_Level_52,Mrs,"Computer Science",c01d73c4-3979-4fac-a431-7e8f78da74ea,45933,PASS52,Medium,"Campaign 3",IT,0182779198,Value_Primary_Business_Acc_Mgr_52,53f2d31a-1cff-4ce4-992b-855a019bc721,f598b9a0-64f4-42bf-b1f1-fb2f70a5ebc2,"Street 52",Public,FIN52,Prospect,bbd5ac9e-8b90-4ab6-ad61-3a7a3c9582e2,Junior,Value_Sales_Region_52,Value_Industry_Sector_52,035458505,133191,"Account Manager 52",0149277808,0155802816,SSIC52,7,Test52,CPC,KL
4e451b26-0e68-424a-a2bc-cfde24f82314,"Generated note 53. Generated note 53. Generated note 53. Generated note 53. Generated note 53. Generated note 53. Generated note 53. Generated note 53. Generated note 53. Generated note 53. ",1998-06-03,0689b620-dae8-4f43-af70-bf84b3b5c32a,"Manager 53",UEN53,https://company53.com,User53,"Kuala Lumpur",NRIC53,Value_Referrer_Email_Address_53,ad268e1c-5c3f-4d68-be37-fb0987caa78c,21da377a-97c0-42c3-9b49-e911c2166db8,LinkedIn,1,"Company Block 53",1,50000,https://company53.com,"Ref Address 53",2026-03-04,https://linkedin.com/company/53,"Owner 53","Test University 53",428cce61-7f75-4a3a-ba52-61e69686baad,50000,https://facebook.com/company53,Value_Secondary_Business_Acc_Mgr_53,Working,Value_Career_Level_53,Dr,Business,e68bf3c9-9258-4a73-bb32-10ad27dfeb49,70074,PASS53,Large,"Campaign 4",Finance,0161775611,Value_Primary_Business_Acc_Mgr_53,d09ba15b-0780-438c-aca4-268a5804cb15,f9e31e94-501d-474f-86aa-e5a3d801689c,"Street 53",NGO,FIN53,Lead,2b874ea4-56e9-4479-9439-c0edb614a551,Mid,Value_Sales_Region_53,Value_Industry_Sector_53,039870108,300064,"Account Manager 53",0193576934,0121448085,SSIC53,0,Test53,Email,KL
18e0124c-7dd7-47ef-b3f9-57a0149f0045,"Generated note 54. Generated note 54. Generated note 54. Generated note 54. Generated note 54. Generated note 54. Generated note 54. Generated note 54. Generated note 54. Generated note 54. ",1990-09-17,0439f913-9b00-4520-a4d8-d8ae2f82663a,"Manager 54",UEN54,https://company54.com,User54,"Kuala Lumpur",NRIC54,Value_Referrer_Email_Address_54,8f3420f4-8b9d-4468-befb-5c8bddc53fc2,86eb3769-d844-4b9a-a7c1-56658993ee7c,Facebook,0,"Company Block 54",0,50000,https://company54.com,"Ref Address 54",2026-03-04,https://linkedin.com/company/54,"Owner 54","Test University 54",04e5845a-e973-4785-8949-a09299603800,50000,https://facebook.com/company54,Value_Secondary_Business_Acc_Mgr_54,Nurture,Value_Career_Level_54,Mdm,IT,fdf33780-ba27-476f-ad72-842a66617ef5,68571,PASS54,Small,"Campaign 5",Sales,0193604335,Value_Primary_Business_Acc_Mgr_54,adfc8689-150a-4be8-a2c9-a4e9bd910d6b,9c2c23d2-0fe5-4900-bac8-65cfb0657f95,"Street 54",Private,FIN54,Customer,a9cb91cc-14d9-4835-9935-0cfdd896ae09,Senior,Value_Sales_Region_54,Value_Industry_Sector_54,035664880,365954,"Account Manager 54",0127133798,0113583266,SSIC54,11,Test54,Organic,KL
472f89a9-ac3f-45c5-9cc6-a00e36999430,"Generated note 55. Generated note 55. Generated note 55. Generated note 55. Generated note 55. Generated note 55. Generated note 55. Generated note 55. Generated note 55. Generated note 55. ",1980-04-22,e13c9041-e939-4ebe-8e5e-443267dac37f,"Manager 55",UEN55,https://company55.com,User55,"Kuala Lumpur",NRIC55,Value_Referrer_Email_Address_55,543ba329-1c07-4cba-8ae8-db1e96ca8d40,1c42018a-7448-4efe-946f-4944b044e3ff,Direct,1,"Company Block 55",1,50000,https://company55.com,"Ref Address 55",2026-03-04,https://linkedin.com/company/55,"Owner 55","Test University 55",61366381-1b45-45b7-8798-506cf3e45ca4,50000,https://facebook.com/company55,Value_Secondary_Business_Acc_Mgr_55,Converted,Value_Career_Level_55,Mr,Engineering,ba03a439-3490-4ddc-8642-af6a05e60060,69955,PASS55,Medium,"Campaign 1",Marketing,0185053919,Value_Primary_Business_Acc_Mgr_55,459d106b-29f2-4bfb-8699-9cea3e905ed3,48aa36fd-5acf-4b94-8e80-0e78d1c2c63c,"Street 55",Public,FIN55,Alumni,a681c160-d5d5-4f6f-9ce7-8ca4096765c9,Lead,Value_Sales_Region_55,Value_Industry_Sector_55,032519883,399550,"Account Manager 55",0135897263,0185620264,SSIC55,5,Test55,Referral,KL
01710199-026f-4d7b-becd-10ab680a55f6,"Generated note 56. Generated note 56. Generated note 56. Generated note 56. Generated note 56. Generated note 56. Generated note 56. Generated note 56. Generated note 56. Generated note 56. ",1981-05-01,d7a9298c-a7b0-42f7-90c4-3342de047ae5,"Manager 56",UEN56,https://company56.com,User56,"Kuala Lumpur",NRIC56,Value_Referrer_Email_Address_56,b7e3ff42-39e1-4d3f-b4d9-cf67a1c3f1f4,69ed2552-5e9e-418b-b7a4-1be9c8a23769,Google,0,"Company Block 56",0,50000,https://company56.com,"Ref Address 56",2026-03-04,https://linkedin.com/company/56,"Owner 56","Test University 56",ef65f2e8-0e1c-4e87-b0b3-519e4f8130bb,50000,https://facebook.com/company56,Value_Secondary_Business_Acc_Mgr_56,New,Value_Career_Level_56,Ms,"Computer Science",198b3ab7-cc2c-4f35-ae82-256852f6ab16,49535,PASS56,Large,"Campaign 2",IT,0136347235,Value_Primary_Business_Acc_Mgr_56,c560aaea-d971-4bdc-bd10-d3e877433fa7,62701508-dc5c-4ca9-acb0-6b8f870602ad,"Street 56",NGO,FIN56,Prospect,69b35646-6a93-4ec8-a5b1-49eb87bdb4b6,Junior,Value_Sales_Region_56,Value_Industry_Sector_56,037759114,390283,"Account Manager 56",0127696870,0189328811,SSIC56,1,Test56,CPC,KL
ec5039c3-97f1-49f3-852e-dbd6606c76df,"Generated note 57. Generated note 57. Generated note 57. Generated note 57. Generated note 57. Generated note 57. Generated note 57. Generated note 57. Generated note 57. Generated note 57. ",1981-10-13,0a354b85-f11b-426c-a6f0-d1ac587d40fd,"Manager 57",UEN57,https://company57.com,User57,"Kuala Lumpur",NRIC57,Value_Referrer_Email_Address_57,21fc5554-c6c1-46e6-bcec-b8e66df03957,f348e1a3-2c26-4f00-8f8f-126ecb8b8bf9,LinkedIn,1,"Company Block 57",1,50000,https://company57.com,"Ref Address 57",2026-03-04,https://linkedin.com/company/57,"Owner 57","Test University 57",0608a174-8602-4a1b-8c67-b727ff84c2de,50000,https://facebook.com/company57,Value_Secondary_Business_Acc_Mgr_57,Working,Value_Career_Level_57,Mrs,Business,f8619f7d-55c6-45c4-9548-9764886caa7b,79913,PASS57,Small,"Campaign 3",Finance,0127006375,Value_Primary_Business_Acc_Mgr_57,aa9311fc-1d52-4480-944c-11a7c01d9192,fdec3a72-e596-4ae5-b8af-578be9845c54,"Street 57",Private,FIN57,Lead,2e45ed27-0180-4cf5-9972-839c49023c85,Mid,Value_Sales_Region_57,Value_Industry_Sector_57,039160278,32166,"Account Manager 57",0146906734,0194035874,SSIC57,0,Test57,Email,KL
f6397ba6-8b75-4887-82b6-65c4ac1654ad,"Generated note 58. Generated note 58. Generated note 58. Generated note 58. Generated note 58. Generated note 58. Generated note 58. Generated note 58. Generated note 58. Generated note 58. ",1994-06-22,cd1a0073-5872-47de-876c-f508f89ad3c8,"Manager 58",UEN58,https://company58.com,User58,"Kuala Lumpur",NRIC58,Value_Referrer_Email_Address_58,5b66364e-c9cf-4eb0-b9c4-bacab9a00d97,60942cb7-cd9c-4ac8-9a2e-0244c8e13745,Facebook,0,"Company Block 58",0,50000,https://company58.com,"Ref Address 58",2026-03-04,https://linkedin.com/company/58,"Owner 58","Test University 58",9a0c6bf2-13b3-46b7-aebf-83310a1e6e70,50000,https://facebook.com/company58,Value_Secondary_Business_Acc_Mgr_58,Nurture,Value_Career_Level_58,Dr,IT,9a9ee4c8-d134-403d-be89-288c3764c8aa,141429,PASS58,Medium,"Campaign 4",Sales,0146770838,Value_Primary_Business_Acc_Mgr_58,457bf073-e9ff-4e13-b554-abd9e08cfc9d,917f8d6a-b207-4442-8a5f-ed35d72513cd,"Street 58",Public,FIN58,Customer,9902d9b6-90b2-4ac7-9083-be25404a4664,Senior,Value_Sales_Region_58,Value_Industry_Sector_58,039137954,394376,"Account Manager 58",0156469093,0114109226,SSIC58,13,Test58,Organic,KL
d2bec33a-8b45-4212-97d4-228568a5b653,"Generated note 59. Generated note 59. Generated note 59. Generated note 59. Generated note 59. Generated note 59. Generated note 59. Generated note 59. Generated note 59. Generated note 59. ",1992-11-25,2ab36d86-88f1-459c-aade-8f0d16c98470,"Manager 59",UEN59,https://company59.com,User59,"Kuala Lumpur",NRIC59,Value_Referrer_Email_Address_59,bba67849-dd56-4a47-b8c3-5b9045b83aac,83d76744-3192-46e6-a72e-845f581a25f9,Direct,1,"Company Block 59",1,50000,https://company59.com,"Ref Address 59",2026-03-04,https://linkedin.com/company/59,"Owner 59","Test University 59",76460b36-2bee-4c32-a520-8c848d07bac4,50000,https://facebook.com/company59,Value_Secondary_Business_Acc_Mgr_59,Converted,Value_Career_Level_59,Mdm,Engineering,83c6f2a2-9f0f-4d1a-8bf2-d5fa71795f1d,39548,PASS59,Large,"Campaign 5",Marketing,0119325861,Value_Primary_Business_Acc_Mgr_59,0edc7742-6209-425c-8f8b-10fd39f232ba,758ab082-1089-43a2-b80b-e3816e9b3367,"Street 59",NGO,FIN59,Alumni,b58e2a42-1db7-4f57-80fc-2838f33fc2d8,Lead,Value_Sales_Region_59,Value_Industry_Sector_59,037109116,47214,"Account Manager 59",0142933492,0123164964,SSIC59,11,Test59,Referral,KL
75f2a1fc-ca10-4144-8b32-70788d7ff4a8,"Generated note 60. Generated note 60. Generated note 60. Generated note 60. Generated note 60. Generated note 60. Generated note 60. Generated note 60. Generated note 60. Generated note 60. ",1992-01-15,a458bec0-c9c7-4ec9-96bc-ca3bf3741084,"Manager 60",UEN60,https://company60.com,User60,"Kuala Lumpur",NRIC60,Value_Referrer_Email_Address_60,66ee8d93-3ff8-4d45-b524-6c70330b85f2,2de48db2-af15-454a-8d60-35f0aeb7b9cc,Google,0,"Company Block 60",0,50000,https://company60.com,"Ref Address 60",2026-03-04,https://linkedin.com/company/60,"Owner 60","Test University 60",ae9dbd72-a7e1-403a-b2b4-27670e10723f,50000,https://facebook.com/company60,Value_Secondary_Business_Acc_Mgr_60,New,Value_Career_Level_60,Mr,"Computer Science",06aea4a9-cffb-4290-919e-2a291802dfbe,134617,PASS60,Small,"Campaign 1",IT,0155371721,Value_Primary_Business_Acc_Mgr_60,5281b0ce-c196-4f37-bfd1-66f686061f6b,ba3b067b-791b-445f-8dff-fc26044c2aaa,"Street 60",Private,FIN60,Prospect,451eb0e4-f1a3-4e36-9034-a2c127f6f1e4,Junior,Value_Sales_Region_60,Value_Industry_Sector_60,035366053,38455,"Account Manager 60",0192069640,0122671208,SSIC60,12,Test60,CPC,KL
e2014e14-4691-409b-a59a-20a57af7122f,"Generated note 61. Generated note 61. Generated note 61. Generated note 61. Generated note 61. Generated note 61. Generated note 61. Generated note 61. Generated note 61. Generated note 61. ",1982-05-24,4a47a0bf-dbbd-4dd3-acc5-4c2c5f76e750,"Manager 61",UEN61,https://company61.com,User61,"Kuala Lumpur",NRIC61,Value_Referrer_Email_Address_61,f8c70f2a-db1b-4d7a-bb5b-61b74a27e51b,edcbc7eb-1995-493c-84ea-c3fe2e9964fa,LinkedIn,1,"Company Block 61",1,50000,https://company61.com,"Ref Address 61",2026-03-04,https://linkedin.com/company/61,"Owner 61","Test University 61",b64e9041-98c2-48b4-8b34-73509fdb4112,50000,https://facebook.com/company61,Value_Secondary_Business_Acc_Mgr_61,Working,Value_Career_Level_61,Ms,Business,7385e8f6-b488-4d45-8254-49084949b889,40765,PASS61,Medium,"Campaign 2",Finance,0130065508,Value_Primary_Business_Acc_Mgr_61,6f2bea35-1535-4136-9608-c9ad389f14c7,55113019-99b8-4e41-a423-a04f5a09b3d4,"Street 61",Public,FIN61,Lead,64d0fe03-cab6-459d-958a-f3d6cf2cc42d,Mid,Value_Sales_Region_61,Value_Industry_Sector_61,039976251,415816,"Account Manager 61",0144816255,0197041801,SSIC61,4,Test61,Email,KL
f70b75e8-4bdc-4cc5-9d7e-3ef8983281a7,"Generated note 62. Generated note 62. Generated note 62. Generated note 62. Generated note 62. Generated note 62. Generated note 62. Generated note 62. Generated note 62. Generated note 62. ",1984-07-17,e7ba24ae-fbb4-4c33-89db-96d09d712a43,"Manager 62",UEN62,https://company62.com,User62,"Kuala Lumpur",NRIC62,Value_Referrer_Email_Address_62,1a49a229-5118-41bd-bf87-f92c6dd7d094,385debe7-0d6a-463c-b970-d072a5db50d3,Facebook,0,"Company Block 62",0,50000,https://company62.com,"Ref Address 62",2026-03-04,https://linkedin.com/company/62,"Owner 62","Test University 62",876a608a-04b4-467b-8076-7f225cf79922,50000,https://facebook.com/company62,Value_Secondary_Business_Acc_Mgr_62,Nurture,Value_Career_Level_62,Mrs,IT,0a1a5d70-4363-4379-83ae-03d481955c56,99108,PASS62,Large,"Campaign 3",Sales,0171066884,Value_Primary_Business_Acc_Mgr_62,6c517443-0cee-4000-a240-ddcc7ed8d0f1,c3886864-25d6-44dd-97a0-496367aba59d,"Street 62",NGO,FIN62,Customer,57066926-7f77-4b03-a7fe-1780e668038c,Senior,Value_Sales_Region_62,Value_Industry_Sector_62,033055023,248516,"Account Manager 62",0183205342,0122247103,SSIC62,10,Test62,Organic,KL
d581c8fb-d838-4e46-84d7-ef65f46740a7,"Generated note 63. Generated note 63. Generated note 63. Generated note 63. Generated note 63. Generated note 63. Generated note 63. Generated note 63. Generated note 63. Generated note 63. ",1992-01-16,85349886-2160-41e3-81de-2acfd3065a1f,"Manager 63",UEN63,https://company63.com,User63,"Kuala Lumpur",NRIC63,Value_Referrer_Email_Address_63,6ae92116-f7c0-4936-9a76-b34d31844a72,9332dfd4-d3f8-453d-8a13-e078dafd536d,Direct,1,"Company Block 63",1,50000,https://company63.com,"Ref Address 63",2026-03-04,https://linkedin.com/company/63,"Owner 63","Test University 63",80cc03e0-8458-460d-b358-cc9a36997d5c,50000,https://facebook.com/company63,Value_Secondary_Business_Acc_Mgr_63,Converted,Value_Career_Level_63,Dr,Engineering,f6de4124-1c9b-480c-96d7-991e41cfe49e,92668,PASS63,Small,"Campaign 4",Marketing,0191470309,Value_Primary_Business_Acc_Mgr_63,7474ce92-5cd7-4f89-b77b-f46a64ab769f,2901fc4b-bdd6-4726-ab9b-cc17c49afeb4,"Street 63",Private,FIN63,Alumni,2cae2c6e-7f6e-4129-aa0b-92b307cdbb8d,Lead,Value_Sales_Region_63,Value_Industry_Sector_63,039598326,336123,"Account Manager 63",0193124074,0117956113,SSIC63,11,Test63,Referral,KL
9e1a1d25-297f-47ac-847d-2032eed3ab13,"Generated note 64. Generated note 64. Generated note 64. Generated note 64. Generated note 64. Generated note 64. Generated note 64. Generated note 64. Generated note 64. Generated note 64. ",1986-03-05,c9c3785f-971a-4d46-a426-ae6a599f8e95,"Manager 64",UEN64,https://company64.com,User64,"Kuala Lumpur",NRIC64,Value_Referrer_Email_Address_64,6afd2407-7ea6-41aa-b7cb-5922300f5824,de794b75-8462-4a0e-a4be-a56c434f804a,Google,0,"Company Block 64",0,50000,https://company64.com,"Ref Address 64",2026-03-04,https://linkedin.com/company/64,"Owner 64","Test University 64",cef28db7-ff08-4e2c-8b10-e11113d28f79,50000,https://facebook.com/company64,Value_Secondary_Business_Acc_Mgr_64,New,Value_Career_Level_64,Mdm,"Computer Science",939140dc-b359-4f97-9fa6-8a9999f6061c,115272,PASS64,Medium,"Campaign 5",IT,0120714680,Value_Primary_Business_Acc_Mgr_64,cb6cafd0-e515-4b69-a19f-d4a344536e18,2e9e6d07-793a-4cf5-8695-6695ad32c6d6,"Street 64",Public,FIN64,Prospect,e6b29531-08b5-422b-92cd-0a1e5781ed1a,Junior,Value_Sales_Region_64,Value_Industry_Sector_64,038811527,316514,"Account Manager 64",0171127581,0138679894,SSIC64,2,Test64,CPC,KL
58bde366-39ff-498f-8a04-ccaf6d633e1e,"Generated note 65. Generated note 65. Generated note 65. Generated note 65. Generated note 65. Generated note 65. Generated note 65. Generated note 65. Generated note 65. Generated note 65. ",1981-06-25,992f6a08-0243-4226-9c7e-9ba861aa3548,"Manager 65",UEN65,https://company65.com,User65,"Kuala Lumpur",NRIC65,Value_Referrer_Email_Address_65,92c951f1-2bae-49b8-b65a-a72b4147e85c,724d9964-60e4-4d23-8089-c02e93796022,LinkedIn,1,"Company Block 65",1,50000,https://company65.com,"Ref Address 65",2026-03-04,https://linkedin.com/company/65,"Owner 65","Test University 65",5d4a5edf-c3bc-475a-9de2-b055364f30d9,50000,https://facebook.com/company65,Value_Secondary_Business_Acc_Mgr_65,Working,Value_Career_Level_65,Mr,Business,69a01264-9e98-441e-a194-6fb3d0a3f5ef,136769,PASS65,Large,"Campaign 1",Finance,0113397663,Value_Primary_Business_Acc_Mgr_65,ca36a0dc-8b2d-4c3b-b260-b9b94d055f77,b0e320c9-24da-402b-804d-e8716118292f,"Street 65",NGO,FIN65,Lead,c0a2fbbd-29da-4cb4-9819-e2055f0769a9,Mid,Value_Sales_Region_65,Value_Industry_Sector_65,038503887,218289,"Account Manager 65",0126197135,0121156393,SSIC65,6,Test65,Email,KL
830a8056-4a2b-493a-82db-380844d842c4,"Generated note 66. Generated note 66. Generated note 66. Generated note 66. Generated note 66. Generated note 66. Generated note 66. Generated note 66. Generated note 66. Generated note 66. ",1999-01-21,9a0ce456-4fcd-42d7-b910-037f6e32f537,"Manager 66",UEN66,https://company66.com,User66,"Kuala Lumpur",NRIC66,Value_Referrer_Email_Address_66,fa46be0b-459c-4304-b94e-e830d7e7727d,43267ff3-cc44-4fd6-9d3b-77d1e7333b81,Facebook,0,"Company Block 66",0,50000,https://company66.com,"Ref Address 66",2026-03-04,https://linkedin.com/company/66,"Owner 66","Test University 66",9a813899-527c-450c-bb4a-32d0cff17105,50000,https://facebook.com/company66,Value_Secondary_Business_Acc_Mgr_66,Nurture,Value_Career_Level_66,Ms,IT,202740cf-cdf4-46b7-b059-04feedc05ce4,91593,PASS66,Small,"Campaign 2",Sales,0159331834,Value_Primary_Business_Acc_Mgr_66,b9a4fd08-fdc8-4e1c-a0cc-bd7ca8f6f6dd,60c1f2d5-d1bc-4dcc-a384-0426b2d484b2,"Street 66",Private,FIN66,Customer,d9544e49-b3f6-4ff6-b786-a1a981fc0096,Senior,Value_Sales_Region_66,Value_Industry_Sector_66,033108115,79006,"Account Manager 66",0147815750,0183011131,SSIC66,0,Test66,Organic,KL
55e2fa93-2ed4-4547-aa4d-c148306f41ce,"Generated note 67. Generated note 67. Generated note 67. Generated note 67. Generated note 67. Generated note 67. Generated note 67. Generated note 67. Generated note 67. Generated note 67. ",1984-04-15,2bd7f664-9f84-41bb-b45e-7a5d2abc04c2,"Manager 67",UEN67,https://company67.com,User67,"Kuala Lumpur",NRIC67,Value_Referrer_Email_Address_67,52a87e97-014d-4f38-8bba-fd19ff4b53f3,de261a00-c366-434c-b490-7f3ad73be60c,Direct,1,"Company Block 67",1,50000,https://company67.com,"Ref Address 67",2026-03-04,https://linkedin.com/company/67,"Owner 67","Test University 67",3b6d192d-2a1f-44e1-a2e7-0eb2dd7cb502,50000,https://facebook.com/company67,Value_Secondary_Business_Acc_Mgr_67,Converted,Value_Career_Level_67,Mrs,Engineering,5803c6be-7a8e-47ab-b0b2-b2810f35dcd9,84917,PASS67,Medium,"Campaign 3",Marketing,0171868775,Value_Primary_Business_Acc_Mgr_67,98c3bef4-58ce-4afd-8613-4122d60fa83b,b8566640-e972-4bed-a140-6bfbd078b36b,"Street 67",Public,FIN67,Alumni,f37342b5-ad5a-4ced-9db3-1ebf3fac6ca1,Lead,Value_Sales_Region_67,Value_Industry_Sector_67,032149184,459012,"Account Manager 67",0162051085,0131305425,SSIC67,5,Test67,Referral,KL
1bcbd34e-7276-4a1d-9abb-9d71d74a626e,"Generated note 68. Generated note 68. Generated note 68. Generated note 68. Generated note 68. Generated note 68. Generated note 68. Generated note 68. Generated note 68. Generated note 68. ",1984-03-06,7ab79f5a-112d-446a-9a63-8360f3a5cd3b,"Manager 68",UEN68,https://company68.com,User68,"Kuala Lumpur",NRIC68,Value_Referrer_Email_Address_68,33126764-1fba-4d63-96b3-b2be49561360,c2e8ab22-4ee5-481b-a3a1-f3121c011d9b,Google,0,"Company Block 68",0,50000,https://company68.com,"Ref Address 68",2026-03-04,https://linkedin.com/company/68,"Owner 68","Test University 68",08cd82bc-3647-446f-adcd-2390b5bfce95,50000,https://facebook.com/company68,Value_Secondary_Business_Acc_Mgr_68,New,Value_Career_Level_68,Dr,"Computer Science",117d3f35-d5a2-4243-8f99-8ec2eb8a0c2f,73172,PASS68,Large,"Campaign 4",IT,0130936079,Value_Primary_Business_Acc_Mgr_68,cb8779ad-00ed-44a5-b56e-bc4ac2126d33,2055e8ff-e1a7-443d-bb9d-645ee5fdd440,"Street 68",NGO,FIN68,Prospect,19968f2a-2352-47f1-b688-ac7973f7c0cd,Junior,Value_Sales_Region_68,Value_Industry_Sector_68,035981270,193384,"Account Manager 68",0185493949,0148340834,SSIC68,6,Test68,CPC,KL
0ecb7315-e937-44e8-a6b9-0b6d0c8637a6,"Generated note 69. Generated note 69. Generated note 69. Generated note 69. Generated note 69. Generated note 69. Generated note 69. Generated note 69. Generated note 69. Generated note 69. ",1982-12-16,44ce1bea-cf27-43a2-a34d-c0ee68a0a82d,"Manager 69",UEN69,https://company69.com,User69,"Kuala Lumpur",NRIC69,Value_Referrer_Email_Address_69,a7ba5942-32b7-4cd1-92d2-f4870d4ac123,132c3132-b598-4b44-bf1e-e5c33561ba5a,LinkedIn,1,"Company Block 69",1,50000,https://company69.com,"Ref Address 69",2026-03-04,https://linkedin.com/company/69,"Owner 69","Test University 69",a0ade5e0-b747-4196-8e7a-87592070d023,50000,https://facebook.com/company69,Value_Secondary_Business_Acc_Mgr_69,Working,Value_Career_Level_69,Mdm,Business,efff5376-8ff6-4ec3-ac52-bccba74390ef,104715,PASS69,Small,"Campaign 5",Finance,0166493918,Value_Primary_Business_Acc_Mgr_69,62a2d17f-b4a1-43e7-a4b2-273de45405ea,b2707310-be2f-493f-b88d-721bf64abc5d,"Street 69",Private,FIN69,Lead,b47dc4ac-e913-479d-a0d1-4303183ac2ac,Mid,Value_Sales_Region_69,Value_Industry_Sector_69,034621800,157630,"Account Manager 69",0136475055,0110871109,SSIC69,14,Test69,Email,KL
d56ab5bb-dab8-4a52-8e48-5c527ce26e75,"Generated note 70. Generated note 70. Generated note 70. Generated note 70. Generated note 70. Generated note 70. Generated note 70. Generated note 70. Generated note 70. Generated note 70. ",1981-01-02,8fb79d3f-4499-424f-8851-afac28c3f0a7,"Manager 70",UEN70,https://company70.com,User70,"Kuala Lumpur",NRIC70,Value_Referrer_Email_Address_70,57076193-a38f-4200-b9bb-5fc83f924651,70e93b10-6a62-47e2-8884-0530413f5eb1,Facebook,0,"Company Block 70",0,50000,https://company70.com,"Ref Address 70",2026-03-04,https://linkedin.com/company/70,"Owner 70","Test University 70",d09283e0-e8ab-4ada-a453-55d36c4b41b7,50000,https://facebook.com/company70,Value_Secondary_Business_Acc_Mgr_70,Nurture,Value_Career_Level_70,Mr,IT,9f3249c5-371a-429a-aa56-be76886d39ab,31188,PASS70,Medium,"Campaign 1",Sales,0169049284,Value_Primary_Business_Acc_Mgr_70,4933038e-e289-4263-a489-1a536eb8f5f7,e0156ea6-d8b9-4dba-9714-6ac2b79ba1ae,"Street 70",Public,FIN70,Customer,78f49512-2f40-4d46-afd4-e701740739d9,Senior,Value_Sales_Region_70,Value_Industry_Sector_70,038134517,53461,"Account Manager 70",0161575372,0168916926,SSIC70,12,Test70,Organic,KL
